Symbol,Name,Exchange,instrument_key,industry,sector
SUVENPHAR,Suven Pharmaceuticals Limited,1,NSE_EQ|INE03QK01018,Pharmaceuticals,Pharmaceuticals & Biotechnology
SUVIDHAA,Suvidhaa Infoserve Limited,1,NSE_EQ|INE018401013,Financial Technology (Fintech),Financial Technology (Fintech)
SUYOG,Suyog Telematics Limited,1,NSE_EQ|INE442P01014,Telecom - Infrastructure,Telecom - Services
SUZLON,Suzlon Energy Limited,1,NSE_EQ|INE040H01021,Heavy Electrical Equipment,Electrical Equipment
SVLL,Shree Vasu Logistics Limited,1,NSE_EQ|INE00CE01017,,
SVPGLOB,SVP GLOBAL TEXTILES LIMITED,1,NSE_EQ|INE308E01029,Other Textile Products,Textiles & Apparels
SWANENERGY,Swan Energy Limited,1,NSE_EQ|INE665A01038,Diversified,Diversified
SWARAJENG,Swaraj Engines Limited,1,NSE_EQ|INE277A01016,Compressors- Pumps & Diesel Engines,Industrial Products
SWELECTES,Swelect Energy Systems Limited,1,NSE_EQ|INE409B01013,Heavy Electrical Equipment,Electrical Equipment
SWSOLAR,Sterling and Wilson Renewable Energy Limited,1,NSE_EQ|INE00M201021,Civil Construction,Construction
SYMPHONY,Symphony Limited,1,NSE_EQ|INE225D01027,Household Appliances,Consumer Durables
SYNCOMF,Syncom Formulations (India) Limited,1,NSE_EQ|INE312C01025,Pharmaceuticals,Pharmaceuticals & Biotechnology
SYNGENE,Syngene International Limited,1,NSE_EQ|INE398R01022,Healthcare Research- Analytics & Technology,Healthcare Services
SYRMA,Syrma SGS Technology Limited,1,NSE_EQ|INE0DYJ01015,Industrial Products,Industrial Manufacturing
TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,1,NSE_EQ|INE123C01018,Plastic Products - Industrial,Industrial Products
TAJGVK,Taj GVK Hotels & Resorts Limited,1,NSE_EQ|INE586B01026,Hotels & Resorts,Leisure Services
TAKE,Take Solutions Limited,1,NSE_EQ|INE142I01023,Healthcare Research- Analytics & Technology,Healthcare Services
TALBROAUTO,Talbros Automotive Components Limited,1,NSE_EQ|INE187D01029,Auto Components & Equipments,Auto Components
TANLA,Tanla Platforms Limited,1,NSE_EQ|INE483C01032,Software Products,IT - Software
TARACHAND,Tara Chand InfraLogistic Solutions Limited,1,NSE_EQ|INE555Z01012,,
TARAPUR,Tarapur Transformers Limited,1,NSE_EQ|INE747K01017,Heavy Electrical Equipment,Electrical Equipment
TARC,Anant Raj Global Limited,1,NSE_EQ|INE0EK901012,Residential- Commercial Projects,Realty
TARIL,Transformers And Rectifiers (India) Limited,1,NSE_EQ|INE763I01026,Heavy Electrical Equipment,Electrical Equipment
TARMAT,Tarmat Limited,1,NSE_EQ|INE924H01018,Civil Construction,Construction
TARSONS,Tarsons Products Limited,1,NSE_EQ|INE144Z01023,Medical Equipment & Supplies,Healthcare Equipment & Supplies
TASTYBITE,Tasty Bite Eatables Limited,1,NSE_EQ|INE488B01017,Packaged Foods,Food Products
TATACHEM,Tata Chemicals Limited,1,NSE_EQ|INE092A01019,Commodity Chemicals,Chemicals & Petrochemicals
TATACOMM,Tata Communications Limited,1,NSE_EQ|INE151A01013,Telecom - Cellular & Fixed line services,Telecom - Services
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,1,NSE_EQ|INE192A01025,Tea & Coffee,Agricultural Food & other Products
TATAELXSI,Tata Elxsi Limited,1,NSE_EQ|INE670A01012,Computers - Software & Consulting,IT - Software
TATAINVEST,Tata Investment Corporation Limited,1,NSE_EQ|INE672A01018,Investment Company,Finance
TATAMOTORS,Tata Motors Limited,1,NSE_EQ|INE155A01022,Passenger Cars & Utility Vehicles,Automobiles
TATAMTRDVR,Tata Motors Limited,1,NSE_EQ|IN9155A01020,Passenger Cars & Utility Vehicles,Automobiles
TATAPOWER,Tata Power Company Limited,1,NSE_EQ|INE245A01021,Integrated Power Utilities,Power
TATASTEEL,Tata Steel Limited,1,NSE_EQ|INE081A01020,Iron & Steel,Ferrous Metals
TATATECH,Tata Technologies Limited,1,NSE_EQ|INE142M01025,IT Enabled Services,IT - Services
TATVA,Tatva Chintan Pharma Chem Limited,1,NSE_EQ|INE0GK401011,Specialty Chemicals,Chemicals & Petrochemicals
TBOTEK,TBO Tek Limited,1,NSE_EQ|INE673O01025,"Tour, Travel Related Services",Leisure Services
TBZ,Tribhovandas Bhimji Zaveri Limited,1,NSE_EQ|INE760L01018,Gems- Jewellery And Watches,Consumer Durables
TCI,Transport Corporation of India Limited,1,NSE_EQ|INE688A01022,Logistics Solution Provider,Transport Services
TCIEXP,TCI Express Limited,1,NSE_EQ|INE586V01016,Logistics Solution Provider,Transport Services
TCIFINANCE,TCI Finance Limited,1,NSE_EQ|INE911B01018,Non Banking Financial Company (NBFC),Finance
TCLCONS,Tantia Constructions Limited,1,NSE_EQ|INE388G01026,Civil Construction,Construction
TCNSBRANDS,TCNS Clothing Co. Limited,1,NSE_EQ|INE778U01029,Garments & Apparels,Textiles & Apparels
TCPLPACK,TCPL Packaging Limited,1,NSE_EQ|INE822C01015,Packaging,Industrial Products
TCS,Tata Consultancy Services Limited,1,NSE_EQ|INE467B01029,Computers - Software & Consulting,IT - Software
TDPOWERSYS,TD Power Systems Limited,1,NSE_EQ|INE419M01027,Heavy Electrical Equipment,Electrical Equipment
TEAMLEASE,Teamlease Services Limited,1,NSE_EQ|INE985S01024,Diversified Commercial Services,Commercial Services & Supplies
TECHIN,Techindia Nirman Limited,1,NSE_EQ|INE778A01021,Residential- Commercial Projects,Realty
TECHM,Tech Mahindra Limited,1,NSE_EQ|INE669C01036,Computers - Software & Consulting,IT - Software
TECHNOE,Techno Electric & Engineering Company Limited,1,NSE_EQ|INE285K01026,Civil Construction,Construction
TECILCHEM,TECIL Chemicals and Hydro Power Limited,1,NSE_EQ|INE014B01011,Commodity Chemicals,Chemicals & Petrochemicals
TEGA,Tega Industries Limited,1,NSE_EQ|INE011K01018,Industrial Products,Industrial Manufacturing
TEJASNET,Tejas Networks Limited,1,NSE_EQ|INE010J01012,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories
TEMBO,Tembo Global Industries Limited,1,NSE_EQ|INE869Y01010,,
TERASOFT,Tera Software Limited,1,NSE_EQ|INE482B01010,IT Enabled Services,IT - Services
TEXINFRA,Texmaco Infrastructure & Holdings Limited,1,NSE_EQ|INE435C01024,Diversified Commercial Services,Commercial Services & Supplies
TEXMOPIPES,Texmo Pipes and Products Limited,1,NSE_EQ|INE141K01013,Plastic Products - Industrial,Industrial Products
TEXRAIL,Texmaco Rail & Engineering Limited,1,NSE_EQ|INE621L01012,Industrial Products,Industrial Manufacturing
TFCILTD,Tourism Finance Corporation of India Limited,1,NSE_EQ|INE305A01015,Financial Institution,Finance
TFL,Transwarranty Finance Limited,1,NSE_EQ|INE804H01012,Non Banking Financial Company (NBFC),Finance
TGBHOTELS,TGB Banquets And Hotels Limited,1,NSE_EQ|INE797H01018,Hotels & Resorts,Leisure Services
THANGAMAYL,Thangamayil Jewellery Limited,1,NSE_EQ|INE085J01014,Gems- Jewellery And Watches,Consumer Durables
THEINVEST,The Investment Trust Of India Limited,1,NSE_EQ|INE924D01017,Other Financial Services,Finance
THEJO,Thejo Engineering Limited,1,NSE_EQ|INE121N01019,,
THEMISMED,Themis Medicare Limited,1,NSE_EQ|INE083B01024,Pharmaceuticals,Pharmaceuticals & Biotechnology
THERMAX,Thermax Limited,1,NSE_EQ|INE152A01029,Heavy Electrical Equipment,Electrical Equipment
THOMASCOOK,Thomas Cook  (India)  Limited,1,NSE_EQ|INE332A01027,"Tour, Travel Related Services",Leisure Services
THOMASCOTT,Thomas Scott (India) Limited,1,NSE_EQ|INE480M01011,Garments & Apparels,Textiles & Apparels
THYROCARE,Thyrocare Technologies Limited,1,NSE_EQ|INE594H01019,Healthcare Service Provider,Healthcare Services
TI,Tilaknagar Industries Limited,1,NSE_EQ|INE133E01013,Breweries & Distilleries,Beverages
TIDEWATER,Tide Water Oil Company (India) Limited,1,NSE_EQ|INE484C01030,Lubricants,Petroleum Products
TIIL,Technocraft Industries (India) Limited,1,NSE_EQ|INE545H01011,Iron & Steel Products,Industrial Products
TIINDIA,Tube Investments of India Limited,1,NSE_EQ|INE974X01010,Auto Components & Equipments,Auto Components
TIJARIA,Tijaria Polypipes Limited,1,NSE_EQ|INE440L01017,Plastic Products - Industrial,Industrial Products
TIL,TIL Limited,1,NSE_EQ|INE806C01018,Construction Vehicles,"Agricultural, Commercial & Construction Vehicles"
TIMESGTY,Times Guaranty Limited,1,NSE_EQ|INE289C01025,Non Banking Financial Company (NBFC),Finance
TIMETECHNO,Time Technoplast Limited,1,NSE_EQ|INE508G01029,Plastic Products - Industrial,Industrial Products
TIMKEN,Timken India Limited,1,NSE_EQ|INE325A01013,Abrasives & Bearings,Industrial Products
TIPSFILMS,Tips Films Limited,1,NSE_EQ|INE0LQS01015,Film Production- Distribution & Exhibition,Entertainment
TIPSINDLTD,TIPS Industries Limited,1,NSE_EQ|INE716B01029,Media & Entertainment,Entertainment
TIRUMALCHM,Thirumalai Chemicals Limited,1,NSE_EQ|INE338A01024,Commodity Chemicals,Chemicals & Petrochemicals
TIRUPATIFL,Tirupati Forge Limited,1,NSE_EQ|INE319Y01024,,
TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,1,NSE_EQ|INE615H01020,Railway Wagons,Industrial Manufacturing
TITAN,Titan Company Limited,1,NSE_EQ|INE280A01028,Gems- Jewellery And Watches,Consumer Durables
TMB,Tamilnad Mercantile Bank Limited,1,NSE_EQ|INE668A01016,Private Sector Bank,Banks
TNPETRO,Tamilnadu PetroProducts Limited,1,NSE_EQ|INE148A01019,Petrochemicals,Chemicals & Petrochemicals
TNPL,Tamil Nadu Newsprint & Papers Limited,1,NSE_EQ|INE107A01015,Paper & Paper Products,"Paper, Forest & Jute Products"
TNTELE,Tamilnadu Telecommunication Limited,1,NSE_EQ|INE141D01018,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories
TOKYOPLAST,Tokyo Plast International Limited,1,NSE_EQ|INE932C01012,Plastic Products - Consumer,Consumer Durables
TORNTPHARM,Torrent Pharmaceuticals Limited,1,NSE_EQ|INE685A01028,Pharmaceuticals,Pharmaceuticals & Biotechnology
TORNTPOWER,Torrent Power Limited,1,NSE_EQ|INE813H01021,Integrated Power Utilities,Power
TOTAL,Total Transport Systems Limited,1,NSE_EQ|INE336X01012,,
TOUCHWOOD,Touchwood Entertainment Limited,1,NSE_EQ|INE486Y01013,,
TPHQ,Teamo Productions HQ Limited,1,NSE_EQ|INE065J01024,Civil Construction,Construction
TPLPLASTEH,TPL Plastech Limited,1,NSE_EQ|INE413G01022,Packaging,Industrial Products
TRACXN,Tracxn Technologies Limited,1,NSE_EQ|INE0HMF01019,Data Processing Services,Commercial Services & Supplies
TREEHOUSE,Tree House Education & Accessories Limited,1,NSE_EQ|INE040M01013,Education,Other Consumer Services
TREJHARA,TREJHARA SOLUTIONS LIMITED,1,NSE_EQ|INE00CA01015,Computers - Software & Consulting,IT - Software
TREL,Transindia Real Estate Limited,1,NSE_EQ|INE0O3901029,Logistics Solution Provider,Transport Services
TRENT,Trent Limited,1,NSE_EQ|INE849A01020,Speciality Retail,Retailing
TRF,TRF Limited,1,NSE_EQ|INE391D01019,Industrial Products,Industrial Manufacturing
TRIDENT,Trident Limited,1,NSE_EQ|INE064C01022,Other Textile Products,Textiles & Apparels
TRIGYN,Trigyn Technologies Limited,1,NSE_EQ|INE948A01012,Computers - Software & Consulting,IT - Software
TRITURBINE,Triveni Turbine Limited,1,NSE_EQ|INE152M01016,Heavy Electrical Equipment,Electrical Equipment
TRIVENI,Triveni Engineering & Industries Limited,1,NSE_EQ|INE256C01024,Sugar,Agricultural Food & other Products
TRU,TruCap Finance Limited,1,NSE_EQ|INE615R01029,Non Banking Financial Company (NBFC),Finance
TTKHLTCARE,TTK Healthcare Limited,1,NSE_EQ|INE910C01018,Diversified,Diversified
TTKPRESTIG,TTK Prestige Limited,1,NSE_EQ|INE690A01028,Household Appliances,Consumer Durables
TTL,T T Limited,1,NSE_EQ|INE592B01016,Other Textile Products,Textiles & Apparels
TTML,Tata Teleservices (Maharashtra) Limited,1,NSE_EQ|INE517B01013,Telecom - Cellular & Fixed line services,Telecom - Services
TV18BRDCST,TV18 Broadcast Limited,1,NSE_EQ|INE886H01027,TV Broadcasting & Software Production,Entertainment
TVSELECT,TVS Electronics Limited,1,NSE_EQ|INE236G01019,Computers Hardware & Equipments,IT - Hardware
TVSHLTD,TVS Holdings Limited,1,NSE_EQ|INE105A01035,Investment Company,Finance
TVSMOTOR,TVS Motor Company Limited,1,NSE_EQ|INE494B01023,2/3 Wheelers,Automobiles
TVSSCS,TVS Supply Chain Solutions Limited,1,NSE_EQ|INE395N01027,Logistics Solution Provider,Transport Services
TVSSRICHAK,TVS Srichakra Limited,1,NSE_EQ|INE421C01016,Tyres & Rubber Products,Auto Components
TVTODAY,TV Today Network Limited,1,NSE_EQ|INE038F01029,TV Broadcasting & Software Production,Entertainment
TVVISION,TV Vision Limited,1,NSE_EQ|INE871L01013,TV Broadcasting & Software Production,Entertainment
UBL,United Breweries Limited,1,NSE_EQ|INE686F01025,Breweries & Distilleries,Beverages
UCAL,UCAL LIMITED,1,NSE_EQ|INE139B01016,Auto Components & Equipments,Auto Components
UCOBANK,UCO Bank,1,NSE_EQ|INE691A01018,Public Sector Bank,Banks
UDAICEMENT,Udaipur Cement Works Limited,1,NSE_EQ|INE225C01029,Cement & Cement Products,Cement & Cement Products
UDS,Updater Services Limited,1,NSE_EQ|INE851I01011,Diversified Commercial Services,Commercial Services & Supplies
UFLEX,UFLEX Limited,1,NSE_EQ|INE516A01017,Packaging,Industrial Products
UFO,UFO Moviez India Limited,1,NSE_EQ|INE527H01019,Film Production- Distribution & Exhibition,Entertainment
UGARSUGAR,The Ugar Sugar Works Limited,1,NSE_EQ|INE071E01023,Sugar,Agricultural Food & other Products
UGROCAP,Ugro Capital Limited,1,NSE_EQ|INE583D01011,Non Banking Financial Company (NBFC),Finance
UJJIVANSFB,Ujjivan Small Finance Bank Limited,1,NSE_EQ|INE551W01018,Other Bank,Banks
ULTRACEMCO,UltraTech Cement Limited,1,NSE_EQ|INE481G01011,Cement & Cement Products,Cement & Cement Products
UMAEXPORTS,Uma Exports Limited,1,NSE_EQ|INE0GIU01018,Trading & Distributors,Commercial Services & Supplies
UMANGDAIRY,Umang Dairies Limited,1,NSE_EQ|INE864B01027,Dairy Products,Food Products
UMESLTD,Usha Martin Education & Solutions Limited,1,NSE_EQ|INE240C01028,E-Learning,Other Consumer Services
UNICHEMLAB,Unichem Laboratories Limited,1,NSE_EQ|INE351A01035,Pharmaceuticals,Pharmaceuticals & Biotechnology
UNIDT,United Drilling Tools Limited,1,NSE_EQ|INE961D01019,Industrial Products,Industrial Manufacturing
UNIECOM,Unicommerce Esolutions Limited,1,NSE_EQ|INE00U401027,Software Products,IT - Software
UNIENTER,Uniphos Enterprises Limited,1,NSE_EQ|INE037A01022,Trading - Chemicals,Chemicals & Petrochemicals
UNIINFO,Uniinfo Telecom Services Limited,1,NSE_EQ|INE481Z01011,,
UNIONBANK,Union Bank of India,1,NSE_EQ|INE692A01016,Public Sector Bank,Banks
UNIPARTS,Uniparts India Limited,1,NSE_EQ|INE244O01017,Auto Components & Equipments,Auto Components
UNITDSPR,United Spirits Limited,1,NSE_EQ|INE854D01024,Breweries & Distilleries,Beverages
UNITECH,Unitech Limited,1,NSE_EQ|INE694A01020,Residential- Commercial Projects,Realty
UNITEDPOLY,United Polyfab Gujarat Limited,1,NSE_EQ|INE368U01011,,
UNITEDTEA,The United Nilgiri Tea Estates Company Limited,1,NSE_EQ|INE458F01011,,
UNIVASTU,Univastu India Limited,1,NSE_EQ|INE562X01013,,
UNIVCABLES,Universal Cables Limited,1,NSE_EQ|INE279A01012,Cables - Electricals,Industrial Products
UNIVPHOTO,Universus Photo Imagings Limited,1,NSE_EQ|INE03V001013,Household Products,Household Products
UNOMINDA,UNO Minda Limited,1,NSE_EQ|INE405E01023,Auto Components & Equipments,Auto Components
UPL,UPL Limited,1,NSE_EQ|INE628A01036,Pesticides & Agrochemicals,Fertilizers & Agrochemicals
URAVI,Uravi T and Wedge Lamps Limited,1,NSE_EQ|INE568Z01015,Auto Components & Equipments,Auto Components
URJA,Urja Global Limited,1,NSE_EQ|INE550C01020,Heavy Electrical Equipment,Electrical Equipment
USHAMART,Usha Martin Limited,1,NSE_EQ|INE228A01035,Iron & Steel Products,Industrial Products
USK,Udayshivakumar Infra Limited,1,NSE_EQ|INE0N0Y01013,Civil Construction,Construction
UTIAMC,UTI Asset Management Company Limited,1,NSE_EQ|INE094J01016,Asset Management Company,Capital Markets
UTKARSHBNK,Utkarsh Small Finance Bank Limited,1,NSE_EQ|INE735W01017,Other Bank,Banks
UTTAMSUGAR,Uttam Sugar Mills Limited,1,NSE_EQ|INE786F01031,Sugar,Agricultural Food & other Products
V2RETAIL,V2 Retail Limited,1,NSE_EQ|INE945H01013,Speciality Retail,Retailing
VADILALIND,Vadilal Industries Limited,1,NSE_EQ|INE694D01016,Dairy Products,Food Products
VAIBHAVGBL,Vaibhav Global Limited,1,NSE_EQ|INE884A01027,Gems- Jewellery And Watches,Consumer Durables
VAISHALI,Vaishali Pharma Limited,1,NSE_EQ|INE972X01014,,
VAKRANGEE,Vakrangee Limited,1,NSE_EQ|INE051B01021,IT Enabled Services,IT - Services
VALIANTLAB,Valiant Laboratories Limited,1,NSE_EQ|INE0JWS01017,Pharmaceuticals,Pharmaceuticals & Biotechnology
VALIANTORG,Valiant Organics Limited,1,NSE_EQ|INE565V01010,Specialty Chemicals,Chemicals & Petrochemicals
VARDHACRLC,Vardhman Acrylics Limited,1,NSE_EQ|INE116G01013,,
VARDMNPOLY,Vardhman Polytex Limited,1,NSE_EQ|INE835A01029,Other Textile Products,Textiles & Apparels
VARROC,Varroc Engineering Limited,1,NSE_EQ|INE665L01035,Auto Components & Equipments,Auto Components
VASCONEQ,Vascon Engineers Limited,1,NSE_EQ|INE893I01013,Civil Construction,Construction
VASWANI,Vaswani Industries Limited,1,NSE_EQ|INE590L01019,Sponge Iron,Ferrous Metals
VBL,Varun Beverages Limited,1,NSE_EQ|INE200M01021,Other Beverages,Beverages
VEDL,Vedanta Limited,1,NSE_EQ|INE205A01025,Diversified Metals,Diversified Metals
VENKEYS,Venky's (India) Limited,1,NSE_EQ|INE398A01010,Meat Products including Poultry,Food Products
VENUSPIPES,Venus Pipes & Tubes Limited,1,NSE_EQ|INE0JA001018,Iron & Steel Products,Industrial Products
VENUSREM,Venus Remedies Limited,1,NSE_EQ|INE411B01019,Pharmaceuticals,Pharmaceuticals & Biotechnology
VERANDA,Veranda Learning Solutions Limited,1,NSE_EQ|INE0IQ001011,E-Learning,Other Consumer Services
VERTOZ,Vertoz Limited,1,NSE_EQ|INE188Y01023,,
VESUVIUS,Vesuvius India Limited,1,NSE_EQ|INE386A01015,Electrodes & Refractories,Industrial Products
VETO,Veto Switchgears And Cables Limited,1,NSE_EQ|INE918N01018,Consumer Electronics,Consumer Durables
VGUARD,V-Guard Industries Limited,1,NSE_EQ|INE951I01027,Household Appliances,Consumer Durables
VHL,Vardhman Holdings Limited,1,NSE_EQ|INE701A01023,Investment Company,Finance
VHLTD,Viceroy Hotels Limited,1,NSE_EQ|INE048C01025,Hotels & Resorts,Leisure Services
VIDHIING,Vidhi Specialty Food Ingredients Limited,1,NSE_EQ|INE632C01026,Specialty Chemicals,Chemicals & Petrochemicals
VIJAYA,Vijaya Diagnostic Centre Limited,1,NSE_EQ|INE043W01024,Healthcare Service Provider,Healthcare Services
VIJIFIN,Viji Finance Limited,1,NSE_EQ|INE159N01027,Non Banking Financial Company (NBFC),Finance
VIKASECO,Vikas EcoTech Limited,1,NSE_EQ|INE806A01020,Specialty Chemicals,Chemicals & Petrochemicals
VIKASLIFE,Vikas Lifecare Limited,1,NSE_EQ|INE161L01027,Trading & Distributors,Commercial Services & Supplies
VIMTALABS,Vimta Labs Limited,1,NSE_EQ|INE579C01029,Healthcare Research- Analytics & Technology,Healthcare Services
VINATIORGA,Vinati Organics Limited,1,NSE_EQ|INE410B01037,Specialty Chemicals,Chemicals & Petrochemicals
VINDHYATEL,Vindhya Telelinks Limited,1,NSE_EQ|INE707A01012,Telecom - Infrastructure,Telecom - Services
VINEETLAB,Vineet Laboratories Limited,1,NSE_EQ|INE505Y01010,Pharmaceuticals,Pharmaceuticals & Biotechnology
VINNY,Vinny Overseas Limited,1,NSE_EQ|INE01KI01027,Garments & Apparels,Textiles & Apparels
VINNY-RE,Vinny Overseas Ltd-RE,1,NSE_EQ|INE01KI20019, ,-
VINYLINDIA,Vinyl Chemicals (India) Limited,1,NSE_EQ|INE250B01029,Trading - Chemicals,Chemicals & Petrochemicals
VIPCLOTHNG,VIP Clothing Limited,1,NSE_EQ|INE450G01024,Garments & Apparels,Textiles & Apparels
VIPIND,VIP Industries Limited,1,NSE_EQ|INE054A01027,Plastic Products - Consumer,Consumer Durables
VIPULLTD,Vipul Limited,1,NSE_EQ|INE946H01037,Residential- Commercial Projects,Realty
VIRINCHI,Virinchi Limited,1,NSE_EQ|INE539B01017,Software Products,IT - Software
VISAKAIND,Visaka Industries Limited,1,NSE_EQ|INE392A01021,Cement & Cement Products,Cement & Cement Products
VISHNU,Vishnu Chemicals Limited,1,NSE_EQ|INE270I01022,Specialty Chemicals,Chemicals & Petrochemicals
VISHWARAJ,Vishwaraj Sugar Industries Limited,1,NSE_EQ|INE430N01022,Sugar,Agricultural Food & other Products
VIVIDHA,Visagar Polytex Limited,1,NSE_EQ|INE370E01029,Garments & Apparels,Textiles & Apparels
VLEGOV,VL E-Governance & IT Solutions Limited,1,NSE_EQ|INE03HW01020,IT Enabled Services,IT - Services
VLSFINANCE,VLS Finance Limited,1,NSE_EQ|INE709A01018,Investment Company,Finance
VMART,V-Mart Retail Limited,1,NSE_EQ|INE665J01013,Diversified Retail,Retailing
VOLTAMP,Voltamp Transformers Limited,1,NSE_EQ|INE540H01012,Heavy Electrical Equipment,Electrical Equipment
VOLTAS,Voltas Limited,1,NSE_EQ|INE226A01021,Household Appliances,Consumer Durables
VPRPL,Vishnu Prakash R Punglia Limited,1,NSE_EQ|INE0AE001013,Civil Construction,Construction
VRAJ,Vraj Iron and Steel Limited,1,NSE_EQ|INE0S2V01010,Sponge Iron,Ferrous Metals
VRLLOG,VRL Logistics Limited,1,NSE_EQ|INE366I01010,Logistics Solution Provider,Transport Services
VSSL,Vardhman Special Steels Limited,1,NSE_EQ|INE050M01012,Iron & Steel Products,Industrial Products
VSTIND,VST Industries Limited,1,NSE_EQ|INE710A01016,Cigarettes & Tobacco Products,Cigarettes & Tobacco Products
